TAXON_ID_CH;CENTRE;GROUP;TAXON_ID;TAXON_NAME;PRIO;YEAR_min;YEAR_max;ALT_min;ALT_max;PREC_min;REGION;GUILD;GRP_WEIGHT;CIBLE
infofauna:59130;infofauna;APID;59130;Andrena ferox;4;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:59137;infofauna;APID;59137;Andrena fulvago;;2000;NA;NA;NA;250;CH;14;0.2;1
infofauna:59137;infofauna;APID;59137;Andrena fulvago;;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:59139;infofauna;APID;59139;Andrena fulvida;;2000;NA;NA;NA;250;CH;15;0.2;1
infofauna:59139;infofauna;APID;59139;Andrena fulvida;;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:59146;infofauna;APID;59146;Andrena hattorfiana;4;2000;NA;NA;NA;250;CH;14;0.2;1
infofauna:59146;infofauna;APID;59146;Andrena hattorfiana;4;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:59156;infofauna;APID;59156;Andrena labiata;;2000;NA;NA;NA;250;CH;14;0.2;1
infofauna:59156;infofauna;APID;59156;Andrena labiata;;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:59165;infofauna;APID;59165;Andrena mitis;4;2000;NA;NA;NA;250;CH;8;0.2;1
infofauna:59165;infofauna;APID;59165;Andrena mitis;4;2000;NA;NA;NA;250;CH;101;0.2;1
infofauna:59168;infofauna;APID;59168;Andrena nana;4;2000;NA;NA;NA;250;CH;14;0.2;1
infofauna:59168;infofauna;APID;59168;Andrena nana;4;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:59175;infofauna;APID;59175;Andrena nitidiuscula;;2000;NA;NA;NA;250;CH;14;0.2;1
infofauna:59175;infofauna;APID;59175;Andrena nitidiuscula;;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:59180;infofauna;APID;59180;Andrena pallitarsis;3;2000;NA;NA;NA;250;CH;14;0.2;1
infofauna:59180;infofauna;APID;59180;Andrena pallitarsis;3;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:59181;infofauna;APID;59181;Andrena pandellei;3;2000;NA;NA;NA;250;CH;14;0.2;1
infofauna:59181;infofauna;APID;59181;Andrena pandellei;3;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:59184;infofauna;APID;59184;Andrena polita;4;2000;NA;NA;NA;250;CH;14;0.2;1
infofauna:59184;infofauna;APID;59184;Andrena polita;4;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:59185;infofauna;APID;59185;Andrena potentillae;2;2000;NA;NA;NA;250;CH;14;0.2;1
infofauna:59185;infofauna;APID;59185;Andrena potentillae;2;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:59187;infofauna;APID;59187;Andrena probata;;2000;NA;NA;NA;250;CH;14;0.2;1
infofauna:59187;infofauna;APID;59187;Andrena probata;;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:59191;infofauna;APID;59191;Andrena ranunculorum;;2000;NA;NA;NA;250;CH;14;0.2;1
infofauna:59191;infofauna;APID;59191;Andrena ranunculorum;;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:59197;infofauna;APID;59197;Andrena rufizona;;2000;NA;NA;NA;250;CH;14;0.2;1
infofauna:59197;infofauna;APID;59197;Andrena rufizona;;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:59201;infofauna;APID;59201;Andrena schencki;2;2000;NA;NA;NA;250;CH;14;0.2;1
infofauna:59201;infofauna;APID;59201;Andrena schencki;2;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:59205;infofauna;APID;59205;Andrena simillima;;2000;NA;NA;NA;250;CH;14;0.2;1
infofauna:59205;infofauna;APID;59205;Andrena simillima;;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:59209;infofauna;APID;59209;Andrena symphyti;;2000;NA;NA;NA;250;CH;15;0.2;1
infofauna:59209;infofauna;APID;59209;Andrena symphyti;;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:59210;infofauna;APID;59210;Andrena synadelpha;2;2000;NA;NA;NA;250;CH;16;0.2;1
infofauna:59210;infofauna;APID;59210;Andrena synadelpha;2;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:59213;infofauna;APID;59213;Andrena thoracica;4;2000;NA;NA;NA;250;CH;14;0.2;1
infofauna:59213;infofauna;APID;59213;Andrena thoracica;4;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:59220;infofauna;APID;59220;Andrena viridescens;4;2000;NA;NA;NA;250;CH;14;0.2;1
infofauna:59220;infofauna;APID;59220;Andrena viridescens;4;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:59221;infofauna;APID;59221;Andrena vulpecula;;2000;NA;NA;NA;250;CH;16;0.2;1
infofauna:59221;infofauna;APID;59221;Andrena vulpecula;;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:59222;infofauna;APID;59222;Andrena wilkella;;2000;NA;NA;NA;250;CH;14;0.2;1
infofauna:59222;infofauna;APID;59222;Andrena wilkella;;2000;NA;NA;NA;250;CH;102;0.2;1
infoflora:31000;infoflora;TRAC;31000;Andromeda polifolia L.;;2000;NA;NA;NA;250;CH;9;1;1
infoflora:31000;infoflora;TRAC;31000;Andromeda polifolia L.;;2000;NA;NA;NA;250;CH;101;1;1
infoflora:33800;infoflora;TRAC;33800;Anemone sylvestris L.;2;2000;NA;NA;NA;250;CH;15;0.2;1
infoflora:33800;infoflora;TRAC;33800;Anemone sylvestris L.;2;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:22825;infofauna;COLE;22825;Anisorus quercus;3;2000;NA;NA;NA;250;CH;16;0.2;1
infofauna:22825;infofauna;COLE;22825;Anisorus quercus;3;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:8043;infofauna;MOLL;8043;Anisus spirorbis  (Linnaeus, 1758);3;2000;NA;NA;NA;250;CH;5;0.2;1
infofauna:8043;infofauna;MOLL;8043;Anisus spirorbis  (Linnaeus, 1758);3;2000;NA;NA;NA;250;CH;101;0.2;1
nism:590;nism;BRYO;590;Anomodon rostratus (Hedw.) Schimp.;3;1984;NA;NA;NA;250;CH;8;0.2;1
nism:590;nism;BRYO;590;Anomodon rostratus (Hedw.) Schimp.;3;1984;NA;NA;NA;250;CH;16;0.2;1
nism:590;nism;BRYO;590;Anomodon rostratus (Hedw.) Schimp.;3;1984;NA;NA;NA;250;CH;101;0.2;1
nism:590;nism;BRYO;590;Anomodon rostratus (Hedw.) Schimp.;3;1984;NA;NA;NA;250;CH;102;0.2;1
nism:1488;nism;BRYO;1488;Anomodon tristis (Ces.) Sull. & Lesq.;4;2000;NA;NA;NA;250;CH;8;1;1
nism:1488;nism;BRYO;1488;Anomodon tristis (Ces.) Sull. & Lesq.;4;2000;NA;NA;NA;250;CH;101;1;1
infofauna:22854;infofauna;COLE;22854;Anoplodera rufipes;2;2000;NA;NA;NA;250;CH;16;0.2;1
infofauna:22854;infofauna;COLE;22854;Anoplodera rufipes;2;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:22857;infofauna;COLE;22857;Anoplodera sexguttata;;2000;NA;NA;NA;250;CH;16;0.2;1
infofauna:22857;infofauna;COLE;22857;Anoplodera sexguttata;;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:21326;infofauna;COLE;21326;Anthaxia candens;4;2000;NA;NA;NA;250;CH;11;1;1
infofauna:21329;infofauna;COLE;21329;Anthaxia chevrieri;4;2000;NA;NA;NA;250;CH;15;0.2;1
infofauna:21329;infofauna;COLE;21329;Anthaxia chevrieri;4;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:21327;infofauna;COLE;21327;Anthaxia cichorii;2;2000;NA;NA;NA;250;CH;15;0.2;1
infofauna:21327;infofauna;COLE;21327;Anthaxia cichorii;2;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:21328;infofauna;COLE;21328;Anthaxia fulgurans;2;2000;NA;NA;NA;250;CH;15;0.2;1
infofauna:21328;infofauna;COLE;21328;Anthaxia fulgurans;2;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:21333;infofauna;COLE;21333;Anthaxia istriana;4;2000;NA;NA;NA;250;CH;14;0.2;1
infofauna:21333;infofauna;COLE;21333;Anthaxia istriana;4;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:21335;infofauna;COLE;21335;Anthaxia manca;3;2000;NA;NA;NA;250;CH;16;0.2;1
infofauna:21335;infofauna;COLE;21335;Anthaxia manca;3;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:21336;infofauna;COLE;21336;Anthaxia millefolii;2;2000;NA;NA;NA;250;CH;16;0.2;1
infofauna:21336;infofauna;COLE;21336;Anthaxia millefolii;2;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:21338;infofauna;COLE;21338;Anthaxia nitidula;;2000;NA;NA;NA;250;CH;15;0.2;1
infofauna:21338;infofauna;COLE;21338;Anthaxia nitidula;;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:21339;infofauna;COLE;21339;Anthaxia podolica;3;2000;NA;NA;NA;250;CH;16;0.2;1
infofauna:21339;infofauna;COLE;21339;Anthaxia podolica;3;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:21343;infofauna;COLE;21343;Anthaxia sepulchralis;;2000;NA;NA;NA;250;CH;16;0.2;1
infofauna:21343;infofauna;COLE;21343;Anthaxia sepulchralis;;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:21342;infofauna;COLE;21342;Anthaxia suzannae;2;2000;NA;NA;NA;250;CH;11;0.2;1
infoflora:35000;infoflora;TRAC;35000;Anthemis triumfettii (L.) DC.;4;2000;NA;NA;NA;250;CH;16;0.2;1
infoflora:35000;infoflora;TRAC;35000;Anthemis triumfettii (L.) DC.;4;2000;NA;NA;NA;250;CH;102;0.2;1
infoflora:35100;infoflora;TRAC;35100;Anthericum liliago L.;;2000;NA;NA;NA;250;CH;14;0.2;1
infoflora:35100;infoflora;TRAC;35100;Anthericum liliago L.;;2000;NA;NA;NA;250;CH;102;0.2;1
infoflora:35200;infoflora;TRAC;35200;Anthericum ramosum L.;;2000;NA;NA;NA;250;CH;15;0.2;1
infoflora:35200;infoflora;TRAC;35200;Anthericum ramosum L.;;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:59531;infofauna;APID;59531;Anthidium septemspinosum;2;2000;NA;NA;NA;250;CH;14;0.2;1
infofauna:59531;infofauna;APID;59531;Anthidium septemspinosum;2;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:59702;infofauna;APID;59702;Anthophora aestivalis;4;2000;NA;NA;NA;250;CH;14;0.2;1
infofauna:59702;infofauna;APID;59702;Anthophora aestivalis;4;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:59711;infofauna;APID;59711;Anthophora furcata;;2000;NA;NA;NA;250;CH;15;0.2;1
infofauna:59711;infofauna;APID;59711;Anthophora furcata;;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:59715;infofauna;APID;59715;Anthophora plagiata;4;2000;NA;NA;NA;250;CH;14;0.2;1
infofauna:59715;infofauna;APID;59715;Anthophora plagiata;4;2000;NA;NA;NA;250;CH;102;0.2;1
infoflora:35600;infoflora;TRAC;35600;Anthriscus caucalis M. Bieb.;4;2000;NA;NA;NA;250;CH;15;0.2;1
infoflora:35600;infoflora;TRAC;35600;Anthriscus caucalis M. Bieb.;4;2000;NA;NA;NA;250;CH;102;0.2;1
infoflora:35700;infoflora;TRAC;35700;Anthriscus cerefolium (L.) Hoffm.;4;2000;NA;NA;NA;250;CH;15;0.2;1
infoflora:35700;infoflora;TRAC;35700;Anthriscus cerefolium (L.) Hoffm.;4;2000;NA;NA;NA;250;CH;102;0.2;1
infoflora:35980;infoflora;TRAC;35980;Anthriscus sylvestris subsp. stenophyllus (Rouy & E. G. Camus) Briq.;1;2000;NA;NA;NA;250;CH;15;0.2;NPA
infoflora:35980;infoflora;TRAC;35980;Anthriscus sylvestris subsp. stenophyllus (Rouy & E. G. Camus) Briq.;1;2000;NA;NA;NA;250;CH;102;0.2;NPA
vogelwarte:4950;vogelwarte;AVES;4950;Anthus campestris;;2000;NA;NA;NA;250;CH;14;0.2;1
vogelwarte:4950;vogelwarte;AVES;4950;Anthus campestris;;2000;NA;NA;NA;250;CH;102;0.2;1
infoflora:36400;infoflora;TRAC;36400;Anthyllis montana L. subsp. montana;;2000;NA;NA;NA;250;CH;14;0.2;1
infoflora:36400;infoflora;TRAC;36400;Anthyllis montana L. subsp. montana;;2000;NA;NA;NA;250;CH;102;0.2;1
swissfungi:7521;swissfungi;FUNG;7521;Antrodia macra;;1985;NA;NA;NA;250;CH;8;0.2;1
swissfungi:7521;swissfungi;FUNG;7521;Antrodia macra;;1985;NA;NA;NA;250;CH;101;0.2;1
swissfungi:252;swissfungi;FUNG;252;Antrodia malicola;3;1985;NA;NA;NA;250;CH;8;0.2;1
swissfungi:252;swissfungi;FUNG;252;Antrodia malicola;3;1985;NA;NA;NA;250;CH;11;0.2;1
swissfungi:252;swissfungi;FUNG;252;Antrodia malicola;3;1985;NA;NA;NA;250;CH;101;0.2;1
swissfungi:254;swissfungi;FUNG;254;Antrodia ramentacea (Berk. et Broome) Donk;3;1985;NA;NA;NA;250;CH;16;0.2;NPA
swissfungi:254;swissfungi;FUNG;254;Antrodia ramentacea (Berk. et Broome) Donk;3;1985;NA;NA;NA;250;CH;102;0.2;NPA
swissfungi:256;swissfungi;FUNG;256;Antrodia sinuosa;3;1985;NA;NA;NA;250;CH;8;0.2;1
swissfungi:256;swissfungi;FUNG;256;Antrodia sinuosa;3;1985;NA;NA;NA;250;CH;101;0.2;1
swissfungi:261;swissfungi;FUNG;261;Antrodiella semisupina (Berk. et M.A. Curtis) Ryvarden et I. Johans.;4;1985;NA;NA;NA;250;CH;8;0.2;NPA
swissfungi:261;swissfungi;FUNG;261;Antrodiella semisupina (Berk. et M.A. Curtis) Ryvarden et I. Johans.;4;1985;NA;NA;NA;250;CH;101;0.2;NPA
infofauna:26508;infofauna;TRIC;26508;Apatania fimbriata;3;2000;NA;NA;NA;250;CH;1;1;1
infofauna:26509;infofauna;TRIC;26509;Apatania helvetica;3;2000;NA;NA;NA;250;CH;1;1;1
infofauna:31152;infofauna;LEPI;31152;Apatura ilia;4;2000;NA;NA;NA;250;CH;8;0.2;1
infofauna:31152;infofauna;LEPI;31152;Apatura ilia;4;2000;NA;NA;NA;250;CH;101;0.2;1
infofauna:31153;infofauna;LEPI;31153;Apatura iris;;2000;NA;NA;NA;250;CH;15;0.2;1
infofauna:31153;infofauna;LEPI;31153;Apatura iris;;2000;NA;NA;NA;250;CH;102;0.2;1
infoflora:39600;infoflora;TRAC;39600;Arabis auriculata Lam.;;2000;NA;NA;NA;250;CH;14;0.2;1
infoflora:39600;infoflora;TRAC;39600;Arabis auriculata Lam.;;2000;NA;NA;NA;250;CH;102;0.2;1
infoflora:40300;infoflora;TRAC;40300;Arabis collina Ten.;4;2000;NA;NA;NA;250;CH;14;0.2;1
infoflora:40300;infoflora;TRAC;40300;Arabis collina Ten.;4;2000;NA;NA;NA;250;CH;102;0.2;1
infoflora:41600;infoflora;TRAC;41600;Arabis sagittata (Bertol.) DC.;4;2000;NA;NA;NA;250;CH;14;0.2;1
infoflora:41600;infoflora;TRAC;41600;Arabis sagittata (Bertol.) DC.;4;2000;NA;NA;NA;250;CH;102;0.2;1
infoflora:42000;infoflora;TRAC;42000;Arabis subcoriacea Gren.;;2000;NA;NA;NA;250;CH;1;0.2;1
infoflora:42100;infoflora;TRAC;42100;Arabis turrita L.;;2000;NA;NA;NA;250;CH;16;0.2;1
infoflora:42100;infoflora;TRAC;42100;Arabis turrita L.;;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:32914;infofauna;LEPI;32914;Arctia villica;4;2000;NA;NA;NA;250;CH;14;1;1
infofauna:32914;infofauna;LEPI;32914;Arctia villica;4;2000;NA;NA;NA;250;CH;102;1;1
infoflora:42600;infoflora;TRAC;42600;Arctium nemorosum Lej.;;2000;NA;NA;NA;250;CH;15;0.2;1
infoflora:42600;infoflora;TRAC;42600;Arctium nemorosum Lej.;;2000;NA;NA;NA;250;CH;102;0.2;1
vogelwarte:400;vogelwarte;AVES;400;Ardea purpurea Linnaeus, 1766;2;2000;NA;NA;NA;250;CH;6;1;1
vogelwarte:400;vogelwarte;AVES;400;Ardea purpurea Linnaeus, 1766;2;2000;NA;NA;NA;250;CH;101;1;1
infofauna:31202;infofauna;LEPI;31202;Arethusana arethusa (Denis & Schiffermüller, 1775);3;2000;NA;NA;NA;250;CH;14;0.2;NPA
infofauna:31202;infofauna;LEPI;31202;Arethusana arethusa (Denis & Schiffermüller, 1775);3;2000;NA;NA;NA;250;CH;102;0.2;NPA
infofauna:8068;infofauna;MOLL;8068;Argna ferrari (Porro, 1838);2;2000;NA;NA;NA;250;CH;16;0.2;NPA
infofauna:8068;infofauna;MOLL;8068;Argna ferrari (Porro, 1838);2;2000;NA;NA;NA;250;CH;102;0.2;NPA
infofauna:8222;infofauna;MOLL;8222;Arion intermedius Normand, 1852;4;2000;NA;NA;NA;250;CH;8;0.2;NPA
infofauna:8222;infofauna;MOLL;8222;Arion intermedius Normand, 1852;4;2000;NA;NA;NA;250;CH;101;0.2;NPA
infoflora:45200;infoflora;TRAC;45200;Armeria arenaria (Pers.) Schult.;3;2000;NA;NA;NA;250;CH;14;0.2;1
infoflora:45200;infoflora;TRAC;45200;Armeria arenaria (Pers.) Schult.;3;2000;NA;NA;NA;250;CH;102;0.2;1
infofauna:22896;infofauna;COLE;22896;Aromia moschata;;2000;NA;NA;NA;250;CH;8;0.2;1
infofauna:22896;infofauna;COLE;22896;Aromia moschata;;2000;NA;NA;NA;250;CH;101;0.2;1
swissfungi:25211;swissfungi;FUNG;25211;Arrhenia gerardiana;3;1985;NA;NA;NA;250;CH;9;1;1
swissfungi:25211;swissfungi;FUNG;25211;Arrhenia gerardiana;3;1985;NA;NA;NA;250;CH;101;1;1
swissfungi:324;swissfungi;FUNG;324;Arrhenia lobata;;1985;NA;NA;NA;250;CH;1;0.2;1
swissfungi:25204;swissfungi;FUNG;25204;Arrhenia obatra;3;1985;NA;NA;NA;250;CH;5;0.2;1
swissfungi:25204;swissfungi;FUNG;25204;Arrhenia obatra;3;1985;NA;NA;NA;250;CH;101;0.2;1
swissfungi:25218;swissfungi;FUNG;25218;Arrhenia onisca;4;1985;NA;NA;NA;250;CH;9;1;1
swissfungi:25218;swissfungi;FUNG;25218;Arrhenia onisca;4;1985;NA;NA;NA;250;CH;101;1;1
swissfungi:25219;swissfungi;FUNG;25219;Arrhenia philonotis;3;1985;NA;NA;NA;250;CH;9;1;1
swissfungi:25219;swissfungi;FUNG;25219;Arrhenia philonotis;3;1985;NA;NA;NA;250;CH;101;1;1
infoflora:46750;infoflora;TRAC;46750;Artemisia campestris L. subsp. campestris;;2000;NA;NA;NA;250;CH;14;0.2;1
infoflora:46750;infoflora;TRAC;46750;Artemisia campestris L. subsp. campestris;;2000;NA;NA;NA;250;CH;102;0.2;1
infoflora:47800;infoflora;TRAC;47800;Artemisia vallesiaca All.;3;2000;NA;NA;NA;250;CH;14;0.2;1
infoflora:47800;infoflora;TRAC;47800;Artemisia vallesiaca All.;3;2000;NA;NA;NA;250;CH;102;0.2;1
swisslichens:61;swisslichens;LICH;61;Arthonia byssacea;4;1989;NA;NA;NA;250;CH;8;0.2;1
swisslichens:61;swisslichens;LICH;61;Arthonia byssacea;4;1989;NA;NA;NA;250;CH;16;0.2;1
swisslichens:61;swisslichens;LICH;61;Arthonia byssacea;4;1989;NA;NA;NA;250;CH;101;0.2;1
swisslichens:61;swisslichens;LICH;61;Arthonia byssacea;4;1989;NA;NA;NA;250;CH;102;0.2;1
swisslichens:55;swisslichens;LICH;55;Arthonia cinereopruinosa Schaer.;2;1989;NA;NA;NA;250;CH;16;0.2;NPA
swisslichens:55;swisslichens;LICH;55;Arthonia cinereopruinosa Schaer.;2;1989;NA;NA;NA;250;CH;102;0.2;NPA
swisslichens:72;swisslichens;LICH;72;Arthonia cinnabarina;;1989;NA;NA;NA;250;CH;8;0.2;1
swisslichens:72;swisslichens;LICH;72;Arthonia cinnabarina;;1989;NA;NA;NA;250;CH;101;0.2;1
swisslichens:1856;swisslichens;LICH;1856;Arthonia dispersa;3;1989;NA;NA;NA;250;CH;8;0.2;1
swisslichens:1856;swisslichens;LICH;1856;Arthonia dispersa;3;1989;NA;NA;NA;250;CH;16;0.2;1
swisslichens:1856;swisslichens;LICH;1856;Arthonia dispersa;3;1989;NA;NA;NA;250;CH;101;0.2;1
swisslichens:1856;swisslichens;LICH;1856;Arthonia dispersa;3;1989;NA;NA;NA;250;CH;102;0.2;1
swisslichens:58;swisslichens;LICH;58;Arthonia elegans;2;1989;NA;NA;NA;250;CH;8;0.2;1
swisslichens:58;swisslichens;LICH;58;Arthonia elegans;2;1989;NA;NA;NA;250;CH;101;0.2;1
swisslichens:1836;swisslichens;LICH;1836;Arthonia helvola;2;1989;NA;NA;NA;250;CH;8;0.2;1
swisslichens:1836;swisslichens;LICH;1836;Arthonia helvola;2;1989;NA;NA;NA;250;CH;101;0.2;1
swisslichens:1862;swisslichens;LICH;1862;Arthonia medusula;2;1989;NA;NA;NA;250;CH;8;0.2;1
swisslichens:1862;swisslichens;LICH;1862;Arthonia medusula;2;1989;NA;NA;NA;250;CH;16;0.2;1
swisslichens:1862;swisslichens;LICH;1862;Arthonia medusula;2;1989;NA;NA;NA;250;CH;101;0.2;1
swisslichens:1862;swisslichens;LICH;1862;Arthonia medusula;2;1989;NA;NA;NA;250;CH;102;0.2;1
swisslichens:63;swisslichens;LICH;63;Arthonia pruinata;2;1989;NA;NA;NA;250;CH;16;0.2;1
swisslichens:63;swisslichens;LICH;63;Arthonia pruinata;2;1989;NA;NA;NA;250;CH;102;0.2;1
swisslichens:1861;swisslichens;LICH;1861;Arthonia reniformis;2;1989;NA;NA;NA;250;CH;16;0.2;1
swisslichens:1861;swisslichens;LICH;1861;Arthonia reniformis;2;1989;NA;NA;NA;250;CH;102;0.2;1
swisslichens:73;swisslichens;LICH;73;Arthonia vinosa;3;1989;NA;NA;NA;250;CH;8;0.2;1
swisslichens:73;swisslichens;LICH;73;Arthonia vinosa;3;1989;NA;NA;NA;250;CH;16;0.2;1
swisslichens:73;swisslichens;LICH;73;Arthonia vinosa;3;1989;NA;NA;NA;250;CH;101;0.2;1
swisslichens:73;swisslichens;LICH;73;Arthonia vinosa;3;1989;NA;NA;NA;250;CH;102;0.2;1
swisslichens:1877;swisslichens;LICH;1877;Arthothelium spectabile;2;1989;NA;NA;NA;250;CH;8;0.2;1
swisslichens:1877;swisslichens;LICH;1877;Arthothelium spectabile;2;1989;NA;NA;NA;250;CH;16;0.2;1
swisslichens:1877;swisslichens;LICH;1877;Arthothelium spectabile;2;1989;NA;NA;NA;250;CH;101;0.2;1
swisslichens:1877;swisslichens;LICH;1877;Arthothelium spectabile;2;1989;NA;NA;NA;250;CH;102;0.2;1
infofauna:17092;infofauna;EPHE;17092;Arthroplea congener Bengstsson, 198;1;2000;NA;NA;NA;250;CH;5;1;1
infofauna:17092;infofauna;EPHE;17092;Arthroplea congener Bengstsson, 198;1;2000;NA;NA;NA;250;CH;101;1;1
swisslichens:134;swisslichens;LICH;134;Arthrosporum populorum;3;1989;NA;NA;NA;250;CH;8;0.2;1
swisslichens:134;swisslichens;LICH;134;Arthrosporum populorum;3;1989;NA;NA;NA;250;CH;101;0.2;1
swissfungi:25199;swissfungi;FUNG;25199;Artomyces pyxidatus (Pers.) Jülich;4;1985;NA;NA;NA;250;CH;16;0.2;NPA
swissfungi:25199;swissfungi;FUNG;25199;Artomyces pyxidatus (Pers.) Jülich;4;1985;NA;NA;NA;250;CH;102;0.2;NPA
infoflora:48700;infoflora;TRAC;48700;Asarum europaeum L.;;2000;NA;NA;NA;250;CH;16;0.2;1
infoflora:48700;infoflora;TRAC;48700;Asarum europaeum L.;;2000;NA;NA;NA;250;CH;102;0.2;1
swissfungi:378;swissfungi;FUNG;378;Ascozonus woolhopensis (Berk. et Broome) Boud.;4;1985;NA;NA;NA;250;CH;14;1;NPA
swissfungi:378;swissfungi;FUNG;378;Ascozonus woolhopensis (Berk. et Broome) Boud.;4;1985;NA;NA;NA;250;CH;102;1;NPA
infoflora:49000;infoflora;TRAC;49000;Asparagus tenuifolius Lam.;4;2000;NA;NA;NA;250;CH;16;0.2;1
infoflora:49000;infoflora;TRAC;49000;Asparagus tenuifolius Lam.;4;2000;NA;NA;NA;250;CH;102;0.2;1
infoflora:49200;infoflora;TRAC;49200;Asperula aristata L. f.;;2000;NA;NA;NA;250;CH;14;0.2;1
infoflora:49200;infoflora;TRAC;49200;Asperula aristata L. f.;;2000;NA;NA;NA;250;CH;102;0.2;1
infoflora:49400;infoflora;TRAC;49400;Asperula cynanchica L.;;2000;NA;NA;NA;250;CH;14;0.2;1
infoflora:49400;infoflora;TRAC;49400;Asperula cynanchica L.;;2000;NA;NA;NA;250;CH;102;0.2;1
infoflora:49500;infoflora;TRAC;49500;Asperula purpurea (L.) Ehrend.;;2000;NA;NA;NA;250;CH;14;0.2;1
infoflora:49500;infoflora;TRAC;49500;Asperula purpurea (L.) Ehrend.;;2000;NA;NA;NA;250;CH;102;0.2;1
infoflora:49600;infoflora;TRAC;49600;Asperula taurina L.;;2000;NA;NA;NA;250;CH;16;0.2;1
infoflora:49600;infoflora;TRAC;49600;Asperula taurina L.;;2000;NA;NA;NA;250;CH;102;0.2;1
infoflora:49700;infoflora;TRAC;49700;Asperula tinctoria L.;3;2000;NA;NA;NA;250;CH;15;0.2;1
infoflora:49700;infoflora;TRAC;49700;Asperula tinctoria L.;3;2000;NA;NA;NA;250;CH;102;0.2;1
infoflora:49800;infoflora;TRAC;49800;Asphodelus albus Mill.;4;2000;NA;NA;NA;250;CH;14;0.2;1
infoflora:49800;infoflora;TRAC;49800;Asphodelus albus Mill.;4;2000;NA;NA;NA;250;CH;102;0.2;1
infoflora:49900;infoflora;TRAC;49900;Asplenium adiantum-nigrum L.;;2000;NA;NA;NA;250;CH;16;0.2;1
infoflora:49900;infoflora;TRAC;49900;Asplenium adiantum-nigrum L.;;2000;NA;NA;NA;250;CH;102;0.2;1
infoflora:50800;infoflora;TRAC;50800;Asplenium onopteris L.;4;2000;NA;NA;NA;250;CH;16;0.2;1
infoflora:50800;infoflora;TRAC;50800;Asplenium onopteris L.;4;2000;NA;NA;NA;250;CH;102;0.2;1
infoflora:52200;infoflora;TRAC;52200;Aster linosyris (L.) Bernh.;;2000;NA;NA;NA;250;CH;14;0.2;1
infoflora:52200;infoflora;TRAC;52200;Aster linosyris (L.) Bernh.;;2000;NA;NA;NA;250;CH;102;0.2;1
nism:38;nism;BRYO;38;Asterella saccata (Wahlenb.) A.Evans;2;1984;NA;NA;NA;250;CH;14;0.2;1
nism:38;nism;BRYO;38;Asterella saccata (Wahlenb.) A.Evans;2;1984;NA;NA;NA;250;CH;102;0.2;1
swissfungi:384;swissfungi;FUNG;384;Asterostroma cervicolor (Berk. et M.A. Curtis) Massee;4;1985;NA;NA;NA;250;CH;15;0.2;NPA
swissfungi:384;swissfungi;FUNG;384;Asterostroma cervicolor (Berk. et M.A. Curtis) Massee;4;1985;NA;NA;NA;250;CH;102;0.2;NPA
swissfungi:386;swissfungi;FUNG;386;Astraeus hygrometricus;4;1985;NA;NA;NA;250;CH;16;0.2;1
swissfungi:386;swissfungi;FUNG;386;Astraeus hygrometricus;4;1985;NA;NA;NA;250;CH;102;0.2;1
infoflora:53500;infoflora;TRAC;53500;Astragalus cicer L.;;2000;NA;NA;NA;250;CH;15;0.2;1
